,event_people_assoc_id,event_id,person_id,person_role
15420,2393,1344,2039.0,Owner 
15421,2394,1345,2982.0,Purchaser
15423,2395,1346,2139.0,Purchaser
15425,2396,1347,1593.0,Owner
15426,2397,1348,1971.0,Owner
15427,2398,1349,1187.0,Purchaser
15428,2399,1349,1188.0,Purchaser
15429,2400,1349,1189.0,Purchaser
15430,2401,1349,1190.0,Purchaser
15431,2402,1350,2104.0,Purchaser
15432,2403,1350,2105.0,Purchaser
15433,2404,1350,2106.0,Purchaser
15435,2405,1351,2199.0,Owner
15436,2406,1352,1423.0,Heir
15437,2407,1353,2525.0,Heir
15438,2408,1354,854.0,Purchaser
15447,2409,1354,855.0,Purchaser
15448,2410,1355,1214.0,Owner
15493,2411,1355,1215.0,Owner
15498,2412,1355,1216.0,Owner
15500,2413,1355,1217.0,Owner
15501,2414,1356,1485.0,Owner
15524,2415,1356,1486.0,Owner
15525,2416,1356,1487.0,Owner
15526,2417,1356,1488.0,Owner
15527,2418,1356,1489.0,Owner
15528,2419,1356,1490.0,Owner
15534,2420,1357,549.0,Heir
15535,2421,1357,550.0,Heir
15536,2422,1358,1929.0,Owner
15538,2423,1359,1787.0,Heir
15540,2424,1360,1385.0,Owner
15541,2425,1361,1746.0,Owner
15542,2426,1362,2195.0,Purchaser
15543,2427,1363,661.0,Owner
15544,2428,1364,2095.0,Owner
15545,2429,1365,206.0,Purchaser
15546,2430,1366,2131.0,Purchaser
15547,2431,1367,2149.0,Owner
15548,2432,1368,1001.0,Purchaser
15557,2433,1368,1002.0,Purchaser
15558,2434,1368,1003.0,Purchaser
15559,2435,1369,1792.0,Purchaser
15564,2436,1369,1793.0,Purchaser
15565,2437,1369,1794.0,Purchaser
15566,2438,1369,1795.0,Purchaser
15568,2439,1370,2263.0,Executor
15569,2440,1371,1242.0,Purchaser
15573,2441,1372,2071.0,Owner
15574,2442,1373,1718.0,Owner
15575,2443,1374,1441.0,Purchaser
15577,2444,1375,2654.0,Owner
15578,2445,1375,2655.0,Owner
15579,2446,1375,2656.0,Owner
15580,2447,1376,1713.0,Owner
15581,2448,1376,1714.0,Owner
15582,2449,1376,1715.0,Owner
15583,2450,1377,1314.0,Owner
15584,2451,1378,409.0,Purchaser
15585,2452,1379,3143.0,Owner
15587,2453,1380,781.0,Owner
15588,2454,1381,2437.0,Purchaser
15590,2455,1382,605.0,Purchaser
15591,2456,1383,938.0,Owner
15594,2457,1383,939.0,Owner
15597,2458,1384,1859.0,Owner
15599,2459,1385,1910.0,Purchaser
15600,2460,1385,1911.0,Purchaser
15601,2461,1385,1912.0,Purchaser
15602,2462,1385,1913.0,Purchaser
15607,2463,1386,,-
15608,2464,1387,1060.0,Owner
15609,2465,1388,469.0,Owner
15610,2466,1389,3094.0,Purchaser
15613,2467,1390,2966.0,Owner
15614,2468,1391,2278.0,Owner
15615,2469,1392,1150.0,Purchaser
15623,2470,1392,1151.0,Purchaser
15624,2471,1392,1152.0,Purchaser
15625,2472,1393,2157.0,Purchaser
15628,2473,1393,2158.0,Purchaser
15633,2474,1394,1090.0,Trustee
15634,2475,1395,1710.0,Trustee
15637,2476,1395,1711.0,Trustee
15638,2477,1396,1150.0,Purchaser
15646,2478,1396,1151.0,Purchaser
15647,2479,1396,1152.0,Purchaser
15648,2480,1397,2157.0,Purchaser
15651,2481,1397,2158.0,Purchaser
15656,2482,1398,651.0,Owner
15657,2483,1399,1766.0,Purchaser
15658,2484,1400,677.0,Owner
15659,2485,1401,1994.0,Purchaser
15662,2486,1401,1995.0,Purchaser
15668,2487,1402,1271.0,Purchaser
15669,2488,1403,1987.0,Owner
15670,2489,1404,1873.0,Heir
15672,2490,1404,1874.0,Heir
15674,2491,1405,2155.0,Owner
15675,2492,1406,2372.0,Purchaser
15678,2493,1406,2373.0,Purchaser
15679,2494,1407,1711.0,Purchaser
15680,2495,1407,1712.0,Purchaser
15682,2496,1407,1713.0,Purchaser
15683,2497,1408,2331.0,Owner
15684,2498,1409,2183.0,Purchaser
15685,2499,1410,2677.0,Purchaser
15686,2500,1411,,-
15687,2501,1412,708.0,Owner
15688,2502,1413,2778.0,Purchaser
15689,2503,1414,293.0,Purchaser
15690,2504,1415,421.0,Trustee
15691,2505,1416,901.0,Purchaser
15692,2506,1416,902.0,Purchaser
15693,2507,1417,1717.0,Purchaser
15695,2508,1418,1892.0,Owner
15696,2509,1419,3094.0,Owner
15697,2510,1420,1093.0,Purchaser
15698,2511,1420,1094.0,Purchaser
15699,2512,1420,1095.0,Purchaser
15700,2513,1421,2875.0,Owner
15701,2514,1422,2174.0,Owner
15702,2515,1423,1647.0,Purchaser
15705,2516,1423,1648.0,Purchaser
15706,2517,1424,2690.0,Trustee
15707,2518,1425,2821.0,Purchaser
15708,2519,1426,2663.0,Owner
15709,2520,1426,2664.0,Owner
15710,2521,1426,2665.0,Owner
15711,2522,1427,215.0,Purchaser
15712,2523,1428,2688.0,Owner
15713,2524,1428,2689.0,Owner
15714,2525,1429,1636.0,Owner
15715,2526,1430,2198.0,Owner
15716,2527,1431,185.0,Purchaser
15717,2528,1431,186.0,Purchaser
15718,2529,1432,1099.0,Purchaser
15720,2530,1432,1100.0,Purchaser
15721,2531,1432,1101.0,Purchaser
15722,2532,1433,535.0,Owner
15739,2533,1433,536.0,Owner
15740,2534,1433,537.0,Owner
15741,2535,1433,538.0,Owner
15743,2536,1434,185.0,Purchaser
15744,2537,1434,186.0,Purchaser
15745,2538,1435,1096.0,Purchaser
15747,2539,1435,1097.0,Purchaser
15749,2540,1436,1265.0,Owner
15750,2541,1436,1266.0,Owner
15751,2542,1437,1131.0,Owner
15752,2543,1438,1367.0,Purchaser
15753,2544,1438,1368.0,Purchaser
15754,2545,1438,1369.0,Purchaser
15758,2546,1438,1370.0,Purchaser
15759,2547,1438,1371.0,Purchaser
15761,2548,1439,27.0,Owner
15765,2549,1440,1033.0,Owner
15766,2550,1441,1367.0,Purchaser
15767,2551,1441,1368.0,Purchaser
15768,2552,1441,1369.0,Purchaser
15772,2553,1441,1370.0,Purchaser
15773,2554,1441,1371.0,Purchaser
15775,2555,1442,1265.0,Purchaser
15776,2556,1442,1266.0,Purchaser
15777,2557,1443,108.0,Owner
15778,2558,1443,109.0,Owner
15779,2559,1444,1620.0,Owner
15780,2560,1444,1621.0,Owner
15781,2561,1445,2561.0,Purchaser
15783,2562,1446,1478.0,Purchaser
15784,2563,1446,1479.0,Purchaser
15785,2564,1447,1358.0,Purchaser
15786,2565,1447,1359.0,Purchaser
15787,2566,1448,162.0,Purchaser
15788,2567,1448,163.0,Purchaser
15789,2568,1449,1514.0,Purchaser
15791,2569,1450,1915.0,Owner
15792,2570,1451,645.0,Purchaser
15796,2571,1451,646.0,Purchaser
15799,2572,1451,647.0,Purchaser
15800,2573,1452,397.0,Purchaser
15802,2574,1452,398.0,Purchaser
15803,2575,1452,399.0,Purchaser
15804,2576,1453,1584.0,Owner
15827,2577,1453,1585.0,Owner
15830,2578,1453,1586.0,Owner
15831,2579,1453,1587.0,Owner
15832,2580,1453,1588.0,Owner
15833,2581,1453,1589.0,Owner
15835,2582,1453,1590.0,Owner
15837,2583,1454,371.0,Owner
15839,2584,1455,1459.0,Purchaser
15843,2585,1456,2945.0,Owner
15844,2586,1457,2748.0,Owner
15845,2587,1458,1468.0,Purchaser
15846,2588,1459,349.0,Owner
15849,2589,1459,350.0,Owner
15850,2590,1459,351.0,Owner
15852,2591,1460,3129.0,Owner
15855,2592,1460,3130.0,Owner
15857,2593,1461,1852.0,Purchaser
15858,2594,1462,349.0,Owner
15861,2595,1462,350.0,Owner
15862,2596,1462,351.0,Owner
15864,2597,1463,3129.0,Owner
15867,2598,1463,3130.0,Owner
15869,2599,1464,2246.0,Purchaser
15872,2600,1464,2247.0,Purchaser
15873,2601,1465,349.0,Owner
15876,2602,1465,350.0,Owner
15877,2603,1465,351.0,Owner
15879,2604,1466,3129.0,Owner
15882,2605,1466,3130.0,Owner
15884,2606,1467,1526.0,Purchaser
15888,2607,1468,1667.0,Owner
15889,2608,1469,2975.0,Trustee
15890,2609,1469,2976.0,Trustee
15891,2610,1469,2977.0,Trustee
15895,2611,1470,136.0,Purchaser
15904,2612,1470,137.0,Purchaser
15906,2613,1470,138.0,Purchaser
15907,2614,1470,139.0,Purchaser
15910,2615,1471,1197.0,Owner
15911,2616,1472,2315.0,Owner
15912,2617,1473,658.0,Purchaser
15913,2618,1473,659.0,Purchaser
15914,2619,1473,660.0,Purchaser
15915,2620,1473,661.0,Purchaser
15916,2621,1474,1773.0,Purchaser
15917,2622,1474,1774.0,Purchaser
15918,2623,1474,1775.0,Purchaser
15919,2624,1474,1776.0,Purchaser
15920,2625,1475,2659.0,Owner
15921,2626,1475,2660.0,Owner
15922,2627,1475,2661.0,Owner
15923,2628,1475,2662.0,Owner
15940,2629,1476,2125.0,Owner
15941,2630,1476,2126.0,Owner
15942,2631,1476,2127.0,Owner
15953,2632,1477,997.0,Purchaser
15955,2633,1477,998.0,Purchaser
15956,2634,1477,999.0,Purchaser
15957,2635,1478,1334.0,Purchaser
15958,2636,1479,2567.0,Owner
15959,2637,1480,2488.0,Purchaser
15963,2638,1481,54.0,Donor
15966,2639,1482,122.0,Donor
15968,2640,1483,9.0,Trustee
15983,2641,1484,331.0,Trustee
15986,2642,1484,332.0,Trustee
15989,2643,1485,918.0,Owner
15990,2644,1486,662.0,Purchaser
15991,2645,1487,2365.0,Purchaser
15992,2646,1488,1032.0,Owner
15993,2647,1489,700.0,Owner
15994,2648,1490,19.0,Purchaser
15995,2649,1491,2125.0,Owner
15996,2650,1491,2126.0,Owner
15997,2651,1491,2127.0,Owner
16008,2652,1492,2744.0,Owner
16009,2653,1493,2659.0,Purchaser
16010,2654,1493,2660.0,Purchaser
16011,2655,1493,2661.0,Purchaser
16012,2656,1493,2662.0,Purchaser
16029,2657,1494,577.0,Owner
16030,2658,1495,462.0,Purchaser
16031,2659,1496,699.0,Purchaser
16032,2660,1497,359.0,Owner
16033,2661,1498,1722.0,Owner
16034,2662,1499,345.0,Purchaser
16035,2663,1500,2469.0,Owner
16036,2664,1501,164.0,Owner
16037,2665,1502,2855.0,Purchaser
16040,2666,1502,2856.0,Purchaser
16041,2667,1503,1383.0,Owner
16042,2668,1504,596.0,Owner
16043,2669,1505,1352.0,Owner
16044,2670,1506,905.0,Purchaser
16045,2671,1507,2997.0,Owner
16049,2672,1507,2998.0,Owner
16053,2673,1507,2999.0,Owner
16082,2674,1508,2069.0,Purchaser
16083,2675,1509,440.0,Purchaser
16084,2676,1509,441.0,Purchaser
16086,2677,1509,442.0,Purchaser
16087,2678,1510,,-
16088,2679,1511,361.0,Owner
16089,2680,1512,1227.0,Owner
16090,2681,1513,2444.0,Purchaser
16091,2682,1514,918.0,Owner
16092,2683,1515,202.0,Purchaser
16093,2684,1516,2381.0,Owner
16094,2685,1516,2382.0,Owner
16095,2686,1516,2383.0,Owner
16100,2687,1517,2311.0,Owner
16101,2688,1518,1472.0,Heir
16102,2689,1518,1473.0,Heir
16103,2690,1518,1474.0,Heir
16104,2691,1518,1475.0,Heir
16105,2692,1519,240.0,Owner
16106,2693,1520,2055.0,Owner
16107,2694,1521,1214.0,Purchaser
16152,2695,1521,1215.0,Purchaser
16157,2696,1521,1216.0,Purchaser
16159,2697,1521,1217.0,Purchaser
16160,2698,1522,2337.0,Owner
16161,2699,1523,2778.0,Owner
16162,2700,1524,2618.0,Purchaser
16163,2701,1524,2619.0,Purchaser
16165,2702,1524,2620.0,Purchaser
16166,2703,1525,2899.0,Owners
16167,2704,1526,2346.0,Purchaser
16168,2705,1527,1962.0,Owners
16169,2706,1528,1142.0,Purchaser
16170,2707,1528,1143.0,Purchaser
16171,2708,1528,1144.0,Purchaser
16172,2709,1529,1352.0,Owners
16173,2710,1530,1837.0,Purchaser
16174,2711,1531,2128.0,Owners
16175,2712,1531,2129.0,Owners
16176,2713,1531,2130.0,Owners
16184,2714,1532,2659.0,Purchaser
16185,2715,1532,2660.0,Purchaser
16186,2716,1532,2661.0,Purchaser
16187,2717,1532,2662.0,Purchaser
16204,2718,1533,2128.0,Owner
16205,2719,1533,2129.0,Owner
16206,2720,1533,2130.0,Owner
16214,2721,1534,736.0,Owner
16215,2722,1534,737.0,Owner
16218,2723,1534,738.0,Owner
16222,2724,1534,739.0,Owner
16223,2725,1535,2659.0,Purchaser
16224,2726,1535,2660.0,Purchaser
16225,2727,1535,2661.0,Purchaser
16226,2728,1535,2662.0,Purchaser
16243,2729,1536,2493.0,Owner
16247,2730,1537,2493.0,Owner
16251,2731,1538,1176.0,Purchaser
18701,2732,1538,1177.0,Purchaser
18705,2733,1538,1178.0,Purchaser
18708,2734,1539,732.0,Owner   
18714,2735,1539,733.0,Owner   
18715,2736,1539,734.0,Owner   
18716,2737,1539,735.0,Owner   
18721,2738,1539,736.0,Owner   
18724,2739,1540,2125.0,Purchaser
18725,2740,1540,2126.0,Purchaser
18726,2741,1540,2127.0,Purchaser
18737,2742,1541,519.0,Owner   
18738,2743,1542,1185.0,Owner   
18739,2744,1543,1627.0,Purchaser
18740,2745,1543,1628.0,Purchaser
18743,2746,1544,2128.0,Owner   
18744,2747,1544,2129.0,Owner   
18745,2748,1544,2130.0,Owner   
18753,2749,1545,736.0,Owner   
18758,2750,1546,2659.0,Purchaser
18759,2751,1546,2660.0,Purchaser
18760,2752,1546,2661.0,Purchaser
18761,2753,1546,2662.0,Purchaser
18778,2754,1547,31.0,Owner
18779,2755,1548,2997.0,Trustee
18783,2756,1548,2998.0,Trustee
18787,2757,1548,2999.0,Trustee
18816,2758,1549,2975.0,Trustee
18817,2759,1549,2976.0,Trustee
18818,2760,1549,2977.0,Trustee
18822,2761,1550,2128.0,Owner
18823,2762,1550,2129.0,Owner
18824,2763,1550,2130.0,Owner
18832,2764,1551,2659.0,Purchaser
18833,2765,1551,2660.0,Purchaser
18834,2766,1551,2661.0,Purchaser
18835,2767,1551,2662.0,Purchaser
18852,2768,1552,2128.0,Owner
18853,2769,1552,2129.0,Owner
18854,2770,1552,2130.0,Owner
18862,2771,1553,736.0,Owner
18867,2772,1554,2659.0,Purchaser
18868,2773,1554,2660.0,Purchaser
18869,2774,1554,2661.0,Purchaser
18870,2775,1554,2662.0,Purchaser
18887,2776,1555,343.0,Trustee
18888,2777,1556,3055.0,Trustee
18890,2778,1557,1001.0,Purchaser
18891,2779,1558,3080.0,Owner
18893,2780,1558,3081.0,Owner
18897,2781,1559,1584.0,Executor
18920,2782,1559,1585.0,Executor
18923,2783,1559,1586.0,Executor
18924,2784,1559,1587.0,Executor
18925,2785,1559,1588.0,Executor
18926,2786,1559,1589.0,Executor
18928,2787,1559,1590.0,Executor
18930,2788,1560,2997.0,Executor
18934,2789,1560,2998.0,Executor
18938,2790,1560,2999.0,Executor
18967,2791,1561,2493.0,Owner
18971,2792,1562,2493.0,Purchaser
18975,2793,1563,2472.0,Owner
18976,2794,1564,2121.0,Owner
18977,2795,1565,2954.0,Purchaser
18979,2796,1565,2955.0,Purchaser
18981,2797,1565,2956.0,Purchaser
18982,2798,1566,79.0,Purchaser
18983,2799,1566,80.0,Purchaser
18990,2800,1567,1366.0,Owner
18991,2801,1568,310.0,Owner
18992,2802,1569,79.0,Purchaser
18993,2803,1569,80.0,Purchaser
19000,2804,1570,2531.0,Owner
19002,2805,1570,2532.0,Owner
19011,2806,1571,2572.0,Owner
19013,2807,1571,2573.0,Owner
19023,2808,1572,2704.0,Owner
19025,2809,1572,2705.0,Owner
19033,2810,1573,2085.0,Purchaser
19034,2811,1574,1268.0,Owner
19035,2812,1575,2901.0,Owner
19036,2813,1576,2882.0,Trustee
19037,2814,1577,1698.0,Owner
19039,2815,1577,1699.0,Owner
19040,2816,1577,1700.0,Owner
19041,2817,1578,2180.0,Purchaser
19042,2818,1579,653.0,Owner
19043,2819,1580,708.0,Owner
19044,2820,1581,306.0,Purchaser
19045,2821,1582,1294.0,Owner
19046,2822,1583,2068.0,Purchaser
19048,2823,1583,2069.0,Purchaser
19050,2824,1584,1112.0,Purchaser
19052,2825,1584,1113.0,Purchaser
19054,2826,1585,226.0,Owner
19055,2827,1586,743.0,Purchaser
19056,2828,1586,744.0,Purchaser
19059,2829,1587,1870.0,Owner
19060,2830,1588,40.0,Owner
19061,2831,1589,2605.0,Purchaser
19062,2832,1590,1078.0,Purchaser
19063,2833,1591,1766.0,Owner 
19064,2834,1592,2254.0,Purchaser
19065,2835,1593,899.0,Owner 
19066,2836,1593,900.0,Owner 
19067,2837,1594,1513.0,Owner 
19068,2838,1595,899.0,Purchaser
19069,2839,1595,900.0,Purchaser
19070,2840,1596,1340.0,Trustee 
19073,2841,1596,1341.0,Trustee 
19074,2842,1596,1342.0,Trustee 
19075,2843,1596,1343.0,Trustee 
19076,2844,1596,1344.0,Trustee 
19077,2845,1596,1345.0,Trustee 
19079,2846,1597,1007.0,Owner
19083,2847,1597,1008.0,Owner
19085,2848,1598,2039.0,Owner
19086,2849,1599,181.0,Purchaser
19089,2850,1599,182.0,Purchaser
19093,2851,1599,183.0,Purchaser
19095,2852,1600,2938.0,Purchaser
19096,2853,1600,2939.0,Purchaser
19097,2854,1600,2940.0,Purchaser
19101,2855,1601,239.0,Owner
19102,2856,1601,240.0,Owner
19103,2857,1602,1221.0,Heir
19104,2858,1603,708.0,Owner 
19105,2859,1604,1112.0,Owner 
19106,2860,1605,193.0,Purchaser
19108,2861,1605,194.0,Purchaser
19109,2862,1605,195.0,Purchaser
19110,2863,1606,2987.0,Trustee
19111,2864,1607,1294.0,Trustee
19112,2865,1608,2841.0,Trustee
19113,2866,1609,1397.0,Trustee
19114,2867,1610,2193.0,Purchaser
19116,2868,1610,2194.0,Purchaser
19117,2869,1610,2195.0,Purchaser
19124,2870,1611,1994.0,Owner
19127,2871,1611,1995.0,Owner
19133,2872,1612,1436.0,Purchaser
19135,2873,1612,1437.0,Purchaser
19136,2874,1612,1438.0,Purchaser
19137,2875,1613,478.0,Owner
19138,2876,1614,2974.0,Purchaser
19139,2877,1615,2319.0,Purchaser
19140,2878,1616,310.0,Owner
19141,2879,1617,545.0,Owner
19142,2880,1618,308.0,Purchaser
19143,2881,1618,309.0,Purchaser
19145,2882,1618,310.0,Purchaser
19146,2883,1619,140.0,Owner
19148,2884,1620,2211.0,Owner
19149,2885,1620,2212.0,Owner
19150,2886,1620,2213.0,Owner
19151,2887,1620,2214.0,Owner
19165,2888,1621,1655.0,Purchaser
19166,2889,1622,33.0,Purchaser
19170,2890,1623,464.0,Owner
19171,2891,1624,1017.0,Heir
19172,2892,1625,,-
19173,2893,1626,1390.0,Owner
19174,2894,1627,1106.0,Owner
19175,2895,1628,926.0,Purchaser
19176,2896,1629,2761.0,Owner
19177,2897,1630,288.0,Owner
19178,2898,1631,812.0,Purchaser
19179,2899,1632,1691.0,Purchaser
19182,2900,1632,1692.0,Purchaser
19183,2901,1633,305.0,Owner
19184,2902,1634,1214.0,Purchaser
19229,2903,1634,1215.0,Purchaser
19234,2904,1634,1216.0,Purchaser
19236,2905,1634,1217.0,Purchaser
19237,2906,1635,1644.0,Owner
19238,2907,1636,1490.0,Owner
19239,2908,1637,498.0,Purchaser
19241,2909,1637,499.0,Purchaser
19242,2910,1637,500.0,Purchaser
19243,2911,1638,855.0,Owner
19249,2912,1638,856.0,Owner
19250,2913,1639,1492.0,Owner
19251,2914,1639,1493.0,Owner
19259,2915,1640,2505.0,Purchaser
19260,2916,1641,801.0,Purchaser
19261,2917,1642,855.0,Owner
19267,2918,1642,856.0,Owner
19268,2919,1643,1498.0,Owner
19271,2920,1644,184.0,Purchaser
19275,2921,1645,2818.0,Purchaser
19277,2922,1645,2819.0,Purchaser
19279,2923,1646,855.0,Owner
19285,2924,1646,856.0,Owner
19286,2925,1647,1498.0,Owner
19289,2926,1648,196.0,Purchaser
19293,2927,1649,2109.0,Purchaser
19294,2928,1650,273.0,Owner
19295,2929,1651,110.0,Heir
19296,2930,1651,111.0,Heir
19298,2931,1652,872.0,Heir
19299,2932,1652,873.0,Heir
19301,2933,1653,2763.0,Heir
19302,2934,1653,2764.0,Heir
19303,2935,1653,2765.0,Heir
19304,2936,1653,2766.0,Heir
19305,2937,1654,2978.0,Owner
19307,2938,1654,2979.0,Owner
19308,2939,1654,2980.0,Owner
19309,2940,1654,2981.0,Owner
19311,2941,1654,2982.0,Owner
19319,2942,1655,293.0,Owner
19324,2943,1655,294.0,Owner
19325,2944,1655,295.0,Owner
19328,2945,1655,296.0,Owner
19329,2946,1656,455.0,Purchaser
19332,2947,1656,456.0,Purchaser
19333,2948,1657,442.0,Owner
19334,2949,1658,442.0,Heir
19335,2950,1659,1171.0,Heir
19338,2951,1659,1172.0,Heir
19339,2952,1659,1173.0,Heir
19340,2953,1659,1174.0,Heir
19341,2954,1659,1175.0,Heir
19343,2955,1660,1584.0,Owner
19346,2956,1661,844.0,Owner
19347,2957,1661,845.0,Owner
19349,2958,1662,2820.0,Heir
19352,2959,1662,2821.0,Heir
19353,2960,1663,349.0,Owner
19354,2961,1664,2723.0,Owner
19355,2962,1665,1199.0,Purchaser
19357,2963,1665,1200.0,Purchaser
19359,2964,1666,3138.0,Owner
19362,2965,1666,3139.0,Owner
19363,2966,1666,3140.0,Owner
19364,2967,1666,3141.0,Owner
19365,2968,1667,2742.0,Owner
19366,2969,1667,2743.0,Owner
19368,2970,1667,2744.0,Owner
19369,2971,1668,1359.0,Owner
19375,2972,1668,1360.0,Owner
19376,2973,1668,1361.0,Owner
19378,2974,1669,1769.0,Owner
19379,2975,1669,1770.0,Owner
19380,2976,1670,2193.0,Purchaser
19382,2977,1670,2194.0,Purchaser
19383,2978,1670,2195.0,Purchaser
19390,2979,1671,935.0,Purchaser
19396,2980,1671,936.0,Purchaser
19398,2981,1672,1776.0,Owner
19399,2982,1673,2740.0,Owner
19400,2983,1673,2741.0,Owner
19401,2984,1674,1362.0,Owner
19402,2985,1675,1769.0,Owner
19403,2986,1675,1770.0,Owner
19404,2987,1676,1137.0,Purchaser
19405,2988,1677,2429.0,Purchaser
19408,2989,1677,2430.0,Purchaser
19409,2990,1678,1682.0,Owner
19410,2991,1679,2801.0,Owner
19411,2992,1680,1276.0,Owner
19412,2993,1681,2044.0,Owner
19413,2994,1682,2399.0,Owner
19414,2995,1683,2238.0,Owner
19415,2996,1684,1758.0,Owner
19416,2997,1685,1997.0,Owner
19417,2998,1686,1842.0,Owner
19418,2999,1687,22.0,Owner
19419,3000,1688,1161.0,Purchaser
19420,3001,1689,1928.0,Purchaser
19423,3002,1689,1929.0,Purchaser
19424,3003,1690,2195.0,Purchaser
19425,3004,1690,2196.0,Purchaser
19426,3005,1690,2197.0,Purchaser
19427,3006,1690,2198.0,Purchaser
19428,3007,1691,3138.0,Owner
19431,3008,1691,3139.0,Owner
19432,3009,1691,3140.0,Owner
19433,3010,1691,3141.0,Owner
19434,3011,1692,2740.0,Owner
19435,3012,1692,2741.0,Owner
19436,3013,1693,1359.0,Owner
19442,3014,1693,1360.0,Owner
19443,3015,1693,1361.0,Owner
19445,3016,1694,1767.0,Owner
19446,3017,1695,3074.0,Purchaser
19450,3018,1696,2226.0,Purchaser
19453,3019,1696,2227.0,Purchaser
19454,3020,1697,2810.0,Owner
19455,3021,1698,2229.0,Purchaser
19457,3022,1698,2230.0,Purchaser
19458,3023,1698,2231.0,Purchaser
19459,3024,1699,2653.0,Owner
19460,3025,1700,1214.0,Purchaser
19505,3026,1700,1215.0,Purchaser
19510,3027,1700,1216.0,Purchaser
19512,3028,1700,1217.0,Purchaser
19513,3029,1701,1485.0,Purchaser
19536,3030,1701,1486.0,Purchaser
19537,3031,1701,1487.0,Purchaser
19538,3032,1701,1488.0,Purchaser
19539,3033,1701,1489.0,Purchaser
19540,3034,1701,1490.0,Purchaser
19546,3035,1702,1351.0,Purchaser
19549,3036,1703,1214.0,Owner
19594,3037,1703,1215.0,Owner
19599,3038,1703,1216.0,Owner
19601,3039,1703,1217.0,Owner
19602,3040,1704,1484.0,Owner
19603,3041,1704,1485.0,Owner
19613,3042,1705,445.0,Purchaser
19617,3043,1706,1012.0,Purchaser
19619,3044,1707,1214.0,Owner
19664,3045,1707,1215.0,Owner
19669,3046,1707,1216.0,Owner
19671,3047,1707,1217.0,Owner
19672,3048,1708,1484.0,Owner
19673,3049,1708,1485.0,Owner
19683,3050,1709,445.0,Purchaser
19687,3051,1710,1012.0,Purchaser
19689,3052,1711,3080.0,Owner
19691,3053,1711,3081.0,Owner
19695,3054,1712,1584.0,Heir
19718,3055,1712,1585.0,Heir
19721,3056,1712,1586.0,Heir
19722,3057,1712,1587.0,Heir
19723,3058,1712,1588.0,Heir
19724,3059,1712,1589.0,Heir
19726,3060,1712,1590.0,Heir
19728,3061,1713,2997.0,Heir
19732,3062,1713,2998.0,Heir
19736,3063,1713,2999.0,Heir
19765,3064,1714,620.0,Owner
19767,3065,1715,2946.0,Owner
19768,3066,1715,2947.0,Owner
19769,3067,1716,2622.0,Purchaser
